x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63,x_64,x_65,x_66,x_67,x_68,x_69,x_70,x_71,x_72,x_73,x_74,x_75,x_76,x_77,x_78,x_79,x_80,x_81,x_82,x_83,x_84,x_85,x_86,x_87,x_88,x_89,x_90,x_91,x_92,x_93,x_94,x_95,x_96,x_97,x_98,x_99,x_100,x_101,x_102,x_103,x_104,x_105,x_106,x_107,x_108,x_109,x_110,x_111,x_112,x_113,x_114,x_115,x_116,x_117,x_118,x_119,x_120,x_121,x_122,x_123,x_124,x_125,x_126,x_127
-0.11726469,-0.07034034,-0.14541148,-0.026673183,0.080912024,0.14546049,-0.038621113,-0.041698746,-0.26752353,0.047691137,-0.03342083,0.120792456,0.19556056,0.004156068,-0.090130575,0.17168878,0.1299228,-0.29391608,0.1455036,0.03035,-0.027050376,-0.13009545,-0.106585905,-0.093095,0.030146495,-0.031905264,-0.0165402,0.1526017,0.05526883,-0.06335881,-0.20057568,0.25865263,0.15599209,-0.18988408,0.106479414,-0.027202427,0.12252964,0.13107044,-0.082947716,-0.11717486,-0.027092561,-0.09528293,0.025512218,-0.1593004,-0.05125819,0.0030842125,0.10555649,-0.058926374,-0.123450436,-0.15192492,0.033514038,0.05658896,-0.23169538,-0.017066715,0.12060988,0.0052919313,0.17799811,-0.14995897,0.026267923,-0.07208889,-0.15764827,-0.018537052,-0.020766564,-0.0030426085,0.37385616,-0.04083769,0.005228266,0.23399636,-0.23308378,-0.052908823,0.22163093,0.016688392,0.048096195,0.141323,-0.22582704,0.16740167,-0.15227076,-0.5391812,-0.15635076,-0.05586222,0.1264688,0.28399086,0.053627044,-0.12705414,-0.062130153,-0.024009481,0.18984783,0.11224348,0.18819621,-0.065071456,0.28046107,0.0099021485,-0.32225844,-0.33947986,-0.13975495,0.5443124,0.035417274,-0.02237067,-0.1641566,-0.015076923,0.010774553,0.010566413,-0.19896449,0.079852484,0.20503753,-0.15262589,0.08096063,-0.04818028,0.1468716,0.015127219,-0.04715869,0.19940162,-0.14200358,-0.14818694,-0.13922203,-0.010464817,0.18774906,-0.23710847,-0.04271935,0.29523674,-0.055728298,0.1883306,-0.026967466,0.013574846,0.019082278,-0.097527355,-0.08720434,-0.0998324
-0.16342473,0.82141435,0.30726078,0.08112409,0.14422035,-0.19932342,0.02036494,-0.015787244,-0.49643067,-0.30456406,0.03055951,0.09566471,-0.2457044,-0.016254604,-0.19299802,-0.30091453,0.044258036,0.46731177,0.04992517,-0.36685136,0.018823136,-0.23033483,-0.015589073,-0.26006144,-0.022563405,0.48353776,0.01940243,-0.21077222,-0.025717765,0.010429293,0.122224346,0.19919308,0.09851396,0.7937852,0.017827347,0.15029877,-0.35123426,0.1453943,0.10210621,0.3284321,0.013756812,-0.008110981,0.07909915,0.27334994,-0.0041935965,-0.07958837,-0.5604545,-0.1964239,0.03547926,0.29032403,-0.078292094,0.0014988333,0.15640369,-0.16268763,0.3709764,-0.09367364,0.11301276,-0.30147368,0.008538138,0.21358329,-0.0612783,0.28877258,-0.07812302,0.2179332,-0.09977117,0.09672248,0.012745082,-0.2408481,0.3484098,0.16757841,0.079797715,-0.1389502,0.041693978,0.18309365,0.019301761,0.18969473,-0.258947,-0.7125145,0.35268718,0.11476791,-0.02993375,0.53685427,-0.023373075,0.013400048,0.097184524,-0.23562364,-0.023814034,-0.36420628,-0.11571926,0.030704338,-0.011028007,-0.14886427,-0.27203298,0.12810437,0.002789978,0.7055006,-0.0022721738,0.3203985,-0.7516973,-0.020621464,-0.019454181,-0.24974513,-0.17418832,-0.2076989,0.14248353,0.2815398,-0.015272625,-0.1263583,-0.019181486,0.035439953,0.20396076,-0.11971422,0.39660466,-0.04108583,-0.34247732,-0.14673689,0.014108114,0.06323525,0.21226236,0.35538834,-0.5259112,0.008839473,0.14218369,0.08704665,0.2065247,-0.35385424,-0.9068191,-0.06079816
-0.14473408,-0.07249709,0.04306695,0.04698635,0.38766605,-0.328872,-0.36413258,-0.07414919,-0.23296791,0.27725184,0.42040873,-0.088364094,0.19311604,0.25696993,0.30311534,0.20751926,-0.047189415,0.19097736,0.115367875,-0.24071184,0.06896469,-0.21048854,0.022187062,0.32348543,-0.30296236,0.6065532,0.086369514,-0.35928527,0.0032130703,0.06434048,-0.077016674,0.14765912,-0.051110953,-0.0709417,0.00088357925,-0.32203394,-0.8550155,-0.18944305,0.47237277,0.020246655,0.31626898,-0.39198196,-0.39540738,-0.33488405,0.28992516,0.11798343,0.3473807,-0.22382486,-0.016372725,0.2469168,0.37838152,-0.0077501163,0.13201791,-0.036893062,-0.21483403,-0.13817263,0.09607419,0.13098231,0.085262105,-0.23235533,0.07121973,0.064991504,-0.17719881,-0.051512364,0.80002767,0.28446257,0.23890421,0.22784458,-0.24739301,0.22616771,-0.18032199,-0.34683108,-0.11680845,-0.52294993,-0.3228026,0.3747627,0.21665514,-1.049038,-0.0053058565,-0.23330963,0.24010327,1.1528573,0.006520048,0.062644094,-0.3851592,0.04463741,-0.35860372,-0.06832418,-0.18821383,0.18660544,0.6636206,-0.08594105,-0.7979478,-0.39115483,0.17977527,1.6079746,0.16100208,-0.11380333,0.006618537,-0.037507653,0.10519096,0.038105115,-0.28056684,-0.17618126,-0.18127498,-0.20190737,0.15197417,0.06817905,0.006397009,0.008873075,-0.022361636,-0.11210379,-0.029390857,0.05767134,-0.42021376,-0.25296345,-0.17605263,-0.17914239,0.013954192,0.36088014,-0.09220748,-0.25935987,0.12933421,-0.19194,0.32838142,0.013433874,-0.6887367,-0.055274993
0.46527067,0.21934566,-0.09617609,0.050248727,-0.005790502,0.087779194,0.08073735,0.04637756,-0.9292332,-0.09047119,0.047091305,0.25484857,0.17988959,0.30640382,-0.07066533,-0.04323244,0.104068875,-0.16955253,-0.025408149,-0.12012082,-0.057401747,-0.16301557,-0.019542992,0.04946956,0.08910674,-0.25169307,-0.07801616,0.18875977,0.28029943,0.07282203,-0.07098165,-0.5383618,-0.039457083,-0.19925421,-0.19262521,-0.038290888,-0.59686327,-0.28533724,-0.20658106,-0.111641586,-0.23435882,0.32544416,-0.030655086,0.01867257,-0.13094857,0.25667647,0.36171126,-0.07937322,0.031916887,-0.34683925,0.35381514,-0.20168528,-0.10347742,0.011976644,0.031160176,0.2624024,0.06346598,-0.052214652,-0.32813996,-0.2205367,0.16880114,-0.106647044,-0.064007536,0.04891432,0.68547565,0.19161624,-0.093587674,-0.2838416,0.0023168325,-0.27468774,-0.017130435,0.27647227,-0.2837453,-0.103324026,0.13145773,0.13416958,-0.062648,-1.1305505,0.20063265,-0.018098056,-0.28802788,0.89480925,0.19236872,-0.093935326,0.0053179115,-0.07580331,0.15271986,-0.056266323,0.09293604,-0.087141596,1.206655,-0.28246582,-0.60930336,0.26591516,-0.10364196,1.7515955,0.044236906,-0.15407982,0.5296024,-0.06514989,0.20464003,0.005634904,0.29151267,-0.05426997,0.3088385,-0.14209993,0.22459367,0.05542306,0.1722703,0.20767239,0.33092773,0.36988273,0.19379613,-0.050704613,-0.06300941,0.07949206,0.17780158,-0.19937675,0.055933326,-0.062622994,-0.19445655,-0.015846238,0.05311227,0.31411505,-0.11700219,-0.6030288,0.24079779,0.021581702
-0.18680775,0.9816984,0.3141094,-0.049389914,-0.0050983876,-0.12783,0.15389372,0.008705318,-0.52909577,-0.21545006,-0.22062096,0.22578412,-0.3070343,0.20200437,-0.22281437,-0.31728822,0.03171885,0.49675924,0.13442771,-0.5136906,0.032907672,0.055772707,0.08257915,-0.35710415,-0.046360277,0.50142753,0.26431683,0.064467534,-0.07822414,-0.047638103,0.20992939,0.081658825,-0.04224652,1.2833755,0.02556558,0.16731915,-0.3778641,0.077393316,0.19946189,0.48336774,0.056920752,0.055654135,0.16448584,0.24901462,-0.031658053,-0.13829212,-0.43240607,-0.027929574,-0.1544068,0.22339566,0.10222233,-0.047287837,0.28573883,-0.2079818,0.27976745,0.09203228,0.074888706,-0.41235468,0.09878397,0.20359285,-0.1663483,0.19927135,0.07117756,0.31091323,-0.057356924,0.287946,-0.041912794,-0.13708475,0.5065257,0.1621497,0.17303129,0.08197349,0.123561956,0.09253504,0.021160156,0.050498575,-0.21304713,-1.2022436,0.44462317,0.1621668,0.054338902,0.75449944,0.13002355,0.017445147,0.1465432,-0.07940775,-0.14948753,-0.23496716,0.004492048,-0.09540628,0.06508243,-0.0743849,-0.59485257,0.23153576,0.028891765,0.8853302,-0.07435833,0.35128918,-0.96255326,0.24147713,-0.19986284,-0.1486179,-0.012445092,-0.07533627,0.008245289,0.3199641,0.028146625,-0.23354933,0.0559149,0.0885247,-0.021518886,-0.04038937,0.44191018,0.0758667,-0.54472756,-0.108938575,0.18910933,0.051918253,0.289175,0.4235273,-0.5310656,0.15099066,0.18607372,0.13656424,0.20525908,-0.31824812,-1.1715598,-0.2079227
-0.16647953,0.18574683,-0.06556426,0.14796288,0.049635537,-0.18829371,-0.028871298,-0.2172597,-0.88319004,0.37758443,0.45471174,-0.05326706,0.10682459,0.045549035,0.015971452,0.079539694,-0.07973483,0.26760298,0.010298014,-0.26045898,0.14479059,-0.29112813,0.27516127,0.6395993,-0.106687635,0.2541414,0.09604284,-0.4633091,-0.3153653,-0.017282307,-0.2113946,0.032726914,-0.3227715,-0.04263807,0.040384114,-0.22966525,-0.82277083,-0.3220482,0.43548372,-0.1346371,-0.32549345,-0.29916435,-0.11992015,-0.3391296,-0.25248265,0.12267722,0.2044225,0.11475763,-0.009834498,-0.054689825,-0.17078573,0.19447948,0.09151411,0.15431844,-0.2224552,0.010875583,0.04391867,0.5516732,0.04695991,0.04268004,-0.15469916,-0.08092952,-0.44445485,-0.3578073,0.8406309,-0.022733852,0.11089419,0.15807508,0.06111902,-0.004924439,-0.10177687,0.08199315,0.3895114,-0.030362487,-0.18675423,0.10282706,0.043577194,-1.2687032,0.083215535,-0.14760381,0.25928536,1.1390551,-0.018490374,0.3060039,-0.100180715,0.2137815,-0.3740368,-0.40015098,-0.15131107,0.058749005,1.1816912,-0.016796201,-0.73660594,-0.50392264,0.07610577,1.6461334,-0.10432149,-0.0009378493,0.24765141,0.043607593,0.17343831,-0.2956458,0.095529556,-0.1081087,0.26791292,-0.4562365,0.23841101,0.111720584,-0.50782186,0.2766763,0.27024832,-0.3966301,0.07062775,0.32023293,-0.13597094,0.025867492,-0.37398323,0.17099836,0.11013883,0.33781028,-0.009877957,-0.31968367,0.08448392,0.16391414,0.008186072,-0.23136826,-0.20118992,0.24713844
0.3835788,0.13739605,-0.051055834,0.10861035,-0.09820101,-0.36940688,0.33055684,0.48900178,-0.9642144,0.06627477,0.1392903,0.10417952,-0.109813154,0.24997558,-0.22426061,-0.04041013,0.14374498,-0.2215597,0.07356627,-0.1959602,-0.037292987,0.095853426,0.06238979,-0.091764055,0.11510099,-0.099037305,-0.20559043,0.2684573,0.36016762,0.116602026,-0.43329182,-0.07311352,0.1373195,-0.11932741,0.14076394,0.08754152,-0.53585154,0.0011265278,0.0954389,-0.2763374,-0.25635237,-0.017258361,-0.16767886,-0.270702,-0.06494323,0.18331008,0.28205615,-0.18242049,-0.013613112,-0.52224386,0.36794057,-0.13305746,-0.32160825,0.021284014,0.34570014,0.39826757,0.014841989,0.42526025,-0.8271743,0.24614164,-0.07074526,-0.10193068,0.1670022,-0.24185416,0.67870176,0.06217666,0.33333942,-0.31510684,0.19794238,-0.18844256,0.18315305,0.27414015,-0.17733727,-0.21270059,0.36902767,-0.07040249,-0.36856985,-1.4180772,-0.110166624,-0.17545825,-0.15085487,0.55134875,0.21263675,0.030657861,-0.1925196,0.16906583,0.34640825,0.17196313,0.17013648,-0.035792567,0.97250116,0.19938442,-0.25402826,0.1714983,0.06769055,1.1064484,-0.0028401986,0.085382104,0.34785846,-0.13951729,0.0739333,-0.4213923,0.5179143,-0.13362867,0.4132012,-0.008537263,0.11980258,0.0020287484,0.06777847,0.16232434,0.19581115,0.1013751,0.199808,0.060631007,0.4370055,0.07269686,-0.035141885,-0.22855961,-0.12108041,-0.14461744,-0.22662976,-0.055253677,0.015466452,-0.104914874,0.08561462,-0.7303413,0.14901426,0.07271252
-0.5615373,0.09828769,0.047054395,-0.07185422,-0.09756175,-0.2598797,-0.19124138,0.15422931,-0.5333389,-0.09916964,0.02501911,-0.26872554,-0.050667748,0.06153086,-0.028727233,0.16706383,-0.2080215,0.22947803,0.02809593,0.12152666,-0.04118578,0.041590005,-0.21160536,-0.041715562,0.18451388,0.04846853,0.14584678,-0.08253246,0.26100844,0.1059854,0.21469836,0.10254668,-0.28249663,0.5042727,0.17041811,-0.14543931,-0.41195506,0.17692697,-0.27827474,0.085945666,0.011625886,-0.25119805,0.02123028,0.09077381,0.17780757,0.00367558,0.09529688,0.047000013,-0.37315547,0.06360623,0.33098173,0.20151486,0.08257842,0.03937173,-0.123089164,0.25145864,-0.08251744,-0.2504396,-0.2055462,-0.08241692,-0.14238547,-0.06701812,0.11288944,0.029007375,0.6439347,-0.09581015,-0.0009005964,-0.0013882667,-0.22887617,-0.03321728,-0.14604928,0.1268436,-0.0601075,-0.08608192,-0.31881416,0.087530166,0.07549198,-1.3332679,0.19947283,-0.0757775,-0.03996694,0.60347414,-0.08552824,-0.08532852,-0.07428619,-0.21240845,-0.27543032,0.2537755,0.33597824,0.28229043,0.91945577,0.02703324,-1.1570835,0.089002475,0.27563024,1.1603163,0.1963613,-0.0055607557,-0.712882,-0.20317596,0.2436175,0.20549692,-0.049425103,0.07563257,0.16041365,0.17567971,-0.060641482,0.19833136,0.29317737,0.14317551,-0.16279304,0.31575143,-0.003173232,0.17576022,0.20187464,-0.07439947,-0.10164371,0.3366375,0.01896818,0.16530566,0.20226312,-0.17192093,0.3832578,0.18917933,0.14112505,-0.044499785,-1.1309128,-0.3023873
-0.1205948,0.28494406,-0.32590336,-0.21946876,-0.12544644,0.17984861,0.010511905,-0.18303984,-0.9426706,0.06343204,-0.19447118,-0.032592088,-0.04260263,-0.015798211,0.12761913,-0.2567432,-0.29963225,-0.19238439,0.11162245,0.1593745,0.18009377,-0.554945,-0.14123225,0.52705157,0.12549308,0.39027038,0.12106481,-0.22274649,-0.028294683,0.24672198,-0.5002838,0.20423858,-0.44471484,-0.20759176,-0.23530835,0.38215768,-0.99986446,0.064237505,0.49373347,0.08927953,0.09089407,-0.1570729,-0.45675808,-0.039606005,0.08628136,-0.006456539,-0.424464,-0.10032318,0.027612284,-0.18877953,-0.31635648,-0.2403678,-0.28435403,0.4409865,-0.18192598,-0.1310885,0.4430539,0.32908344,0.020665705,0.0076304525,-0.57566625,0.3780672,0.19008914,-0.08527455,-0.09777972,0.3983043,0.10273262,-0.35092044,0.05617851,0.08115129,-0.32433844,0.2630407,0.18579772,-0.04063736,0.47880733,-0.4859352,0.2716784,-1.6605903,0.058722377,-0.021443576,-0.40467566,0.96337104,0.08046846,0.21121994,0.07585901,0.017735362,-0.0014923662,-0.014362879,-0.0052052736,0.23394513,0.711916,-0.09123644,-0.52928627,-0.4251659,0.3484734,0.9000939,-0.28847098,0.13716525,-0.34397602,-0.13648404,0.034890234,-0.32950607,0.2804335,0.055482447,0.20593065,-0.026493013,0.098498195,0.054139197,-0.23440334,-0.24689431,0.23645252,-0.24291629,-0.1562844,0.11838104,-0.02063322,-0.24649602,-0.08333278,-0.17609055,-0.021135703,0.5199066,0.06950563,0.08390583,0.10894543,0.053513706,0.23676641,-0.11323118,-0.47607392,0.05297479
-0.32913524,-0.08977432,-0.12385537,-0.110205956,-0.105472594,-0.031807803,-0.06764969,-0.042884067,-0.41987792,0.19443223,-0.01602462,0.13638426,0.27744243,-0.065134674,-0.003271468,0.12045658,0.0033647567,-0.16626582,-0.040295135,-0.29623893,-0.072186954,-0.0164156,-0.037640847,0.03171429,-0.11927727,0.09356451,0.09657488,0.06448183,0.09162856,0.16228543,-0.17973141,0.31142542,0.15124464,-0.007941604,0.09044498,-0.18363431,0.053768516,-0.0058208704,-0.29580408,-0.22871442,0.04325196,-0.43576697,0.069398224,-0.35851836,-0.20229119,0.1436373,0.29646283,-0.011111677,-0.13599595,0.040319927,-0.008263826,0.31535286,-0.3245679,-0.049241558,0.14819694,-0.16587779,0.041514456,0.0091017485,-0.042566925,-0.27091682,-0.029944241,-0.3618306,-0.22797933,0.004034329,0.4533199,-0.080193914,0.15707722,0.05198577,-0.19054541,0.074034125,0.33911455,-0.0047906935,-0.13274801,0.019294374,-0.18933387,0.35924897,-0.07113238,-0.8148973,-0.261533,-0.06755313,0.14048912,0.6942122,0.063843094,-0.16895,-0.31232634,-0.1436764,-0.14955065,0.037998125,0.1176568,-0.06242372,0.30592328,0.041114464,-0.26586676,-0.45175168,-0.36169556,0.6630718,0.23536384,-0.09574494,-0.19405098,-0.034702927,0.1127125,-0.033460043,-0.16318357,0.15762204,0.2936121,-0.30673045,0.17042224,-0.17890966,0.08889547,-0.03324166,0.0048575103,0.05810877,-0.09380151,-0.08072269,-0.27559736,0.04890056,-0.061793827,-0.22816974,-0.16007619,0.32916918,0.079833105,-0.15733385,-0.09233925,0.1488108,0.19461153,0.0037548617,-0.30566764,-0.09637305
-0.34070018,0.80328345,-0.084640875,0.10892624,-0.013095766,0.21268222,-0.03427364,0.033518076,-0.44950512,0.40709877,-0.5397315,0.113547266,0.15392053,-0.07164553,0.25816154,-0.06898031,0.11082846,-0.1921924,0.15613875,0.13409024,-0.58526707,-0.38642877,0.071873724,-0.25456256,0.1391149,0.62517613,0.27227616,0.09160742,-0.36916876,-0.0118809715,0.39257932,-0.17708418,0.13290077,1.9304688,-0.089879304,-0.031324096,-0.120269895,0.22252999,0.2226045,0.20798463,0.13677382,0.096421435,-0.0393472,-0.2164138,0.02237758,-0.035941333,-0.16497955,0.41080815,-0.18922552,-0.21683997,0.10519168,0.12668127,0.14207113,0.20695986,-0.31915486,-0.17229337,0.25298512,-0.107604906,0.14202426,-0.10826929,-0.38187832,-0.07210863,-0.12550808,-0.094139986,0.15785612,0.00967516,0.27619928,-0.020221084,-0.34525102,0.11778821,0.006272495,-0.19520043,0.24880159,-0.40227357,0.5062113,0.25048873,0.2424806,-1.7717643,0.08593911,0.028031528,0.13016787,1.093082,0.09079152,0.15900263,-0.3129089,0.26702031,-0.37995064,0.119204685,0.047042526,-0.1264002,0.2739295,0.31260982,-0.7465633,-0.65948236,-0.06769696,1.3584578,0.14523852,-0.17809065,-0.4752435,0.17358232,-0.40302086,0.29290658,0.15062313,-0.0420821,-0.44258597,-0.09534377,0.23150173,0.04202947,0.34761712,-0.007949317,-0.15832639,0.93663096,0.05252111,0.18378593,-0.72930205,-0.28066355,0.37607688,-0.060438782,0.03524235,0.33703306,0.14165044,0.01874125,-0.43371534,-0.34058666,-0.19963102,0.14166728,-1.2724466,-0.20533791
0.27442634,0.064008355,0.12566434,0.18039376,-0.17481776,-0.05587864,-0.03761512,-0.14624736,-1.152978,-0.08871241,0.2500405,-0.27508655,0.05990459,0.051189236,-0.091255024,0.2930267,-0.3820347,-0.38613078,0.17068675,-0.2251738,-0.21723156,0.18949962,-0.24627757,-0.05065927,0.03159508,-0.31664574,0.24299037,-0.1701423,0.13973394,0.15455008,0.24691552,-0.40573508,0.16509283,0.036048755,0.20765744,-0.21379983,0.18801627,-0.1696304,0.11402826,-0.17475063,0.58663225,0.05652462,-0.25678733,-0.05036193,-0.30092517,-0.029560328,-0.6756139,-0.092971645,-0.010301262,0.06374899,0.053509176,0.081257194,0.071072236,-0.14943627,0.18672283,0.0476885,0.3974234,0.11854835,0.5059432,-0.23124602,-0.09155092,0.27366978,-0.20494387,0.24019372,0.4160046,0.04682886,0.019145243,0.07223195,-0.03079009,-0.40615582,0.014554232,0.03467527,-0.40719828,0.011233538,0.24117145,-0.21633577,0.01936479,-0.8140445,0.10393226,-0.18482596,-0.048395574,0.580309,-0.12280001,0.066540316,-0.20039067,-0.25446707,0.052815855,-0.16336127,0.2594909,-0.20887318,1.2733556,0.02969712,-0.73379695,-0.0677048,0.035396576,1.6572931,-0.07984706,-0.110657714,0.21904883,0.34732056,-0.35129794,0.5197712,0.13640851,-0.2582743,-0.27271354,-0.2409451,-0.05711003,0.24915826,0.29883376,0.12612304,-0.32752144,0.059598517,-0.008175835,0.18162034,-0.26961684,-0.0013997853,-0.15380222,0.29749662,0.12078385,0.7270173,0.19205861,0.283971,-0.3120104,-0.1333445,0.25114292,-0.25018537,0.12384823,-0.06946102
-0.35966372,-0.15398219,0.16362104,-0.120060824,0.09668752,0.0121748,-0.16810787,-0.038680807,-0.5717599,-0.1658572,0.056801222,-0.17785493,-0.033092484,-0.030127376,0.006562531,0.17883544,-0.014702953,0.26989,0.15233546,0.01939398,0.075082675,-0.33126944,-0.23068172,-0.0035374686,-0.017689079,0.43886137,0.17580223,-0.17292166,0.24050327,0.07416439,-0.08576988,0.08974472,-0.0016639978,0.12960969,0.19233815,0.09921393,-0.40102723,-0.15935111,0.30165693,-0.019138813,0.08552775,-0.2150222,-0.1257519,-0.03433653,0.021131396,-0.16763492,0.062480196,-0.2507919,0.0043039434,0.1514309,0.01948452,-0.11273329,-0.047178954,0.054248728,0.05310312,-0.0818034,0.15813881,0.2738471,0.18473347,0.0966051,0.043197855,0.025615886,0.014508203,-0.14963567,0.41187298,-0.13815087,0.03888905,-0.17025182,-0.26542455,-0.034054227,-0.07492992,-0.16396996,0.14389235,0.034501918,0.09224874,0.17805123,0.28546357,-0.8134983,0.080225885,-0.21212351,0.15094632,0.66994154,-0.2150594,-0.09522852,-0.17866927,-0.16318431,-0.33192205,0.24682376,-0.13620865,0.09407808,0.3057469,-0.025921434,-0.71188927,-0.36464548,0.23929244,0.7860538,-0.016771436,0.037520286,-0.31949276,0.15907814,0.0071079135,-0.051164515,-0.038975954,-0.19301009,-0.028941005,0.00938639,0.4443301,0.36083522,-0.16108504,0.2572171,0.09292481,-0.21340954,-0.22596891,-0.00020792149,-0.1033128,-0.31146196,-0.011249512,0.03284113,0.019352451,0.082815036,0.29898304,-0.11989039,0.05102849,0.06714767,0.056179665,0.1374393,-0.68691915,0.04949391
0.20461631,0.0472102,-0.19916767,-0.03700652,-0.0052115433,0.0361064,-0.03236457,-0.017822564,-0.21465755,0.047204457,0.17923862,0.09386864,-0.02388034,-0.16563146,-0.08955699,0.33090878,0.056512304,0.20033449,-0.07039191,-0.066361465,-0.047147375,-0.083898745,0.021283157,-0.03955981,0.12661222,-0.013975257,-0.020431675,-0.08982713,-0.032139882,0.038417693,0.0912454,-0.2209009,0.11566123,0.042873707,0.090997316,0.18532793,0.08969114,-0.12475762,-0.011971846,-0.245793,0.229211,-0.096477136,0.104621805,0.07253427,0.057381973,-0.055530965,0.030927178,-0.046561044,0.024475709,0.13819723,0.043722704,-0.033813536,0.085317954,-0.14453802,-0.18839498,-0.07321332,0.0760169,-0.12380108,0.025567353,0.029143667,-0.048649997,-0.011110492,0.06317655,-0.065265164,0.13029173,-0.043364935,0.03568086,-0.17037877,0.065396026,0.2034593,-0.04588874,-0.039035775,0.04452075,-0.1852048,-0.0010794252,-0.041352734,-0.09425133,-0.25889575,-0.024886511,-0.036814064,-0.13936025,0.1505501,-0.02275386,0.10946674,-0.0780337,0.039926834,-0.16598895,-0.07139015,0.008178823,-0.024193197,0.11180906,0.23413539,-0.35496366,-0.056651037,0.049833983,0.28935707,0.013883069,0.058804702,-0.0040522795,-0.028738782,-0.3029611,-0.026260927,-0.061851807,-0.031492695,-0.10668965,0.06502248,0.018334161,-0.027542926,-0.022384651,-0.032157533,-0.009006057,0.045381106,-0.014007099,-0.055654764,0.00438701,-0.050785653,0.009006172,-0.108248726,-0.034654424,0.19040309,0.19746932,-0.18759924,0.08346428,0.05139351,0.052838832,-0.054336477,-0.3246796,-0.05754005
-0.2479992,-0.0030067414,-0.057371724,-0.007375017,0.24829489,0.120645165,0.24900094,-0.46516505,-1.1494974,-0.08124156,-0.0016090721,-0.050553173,0.07551594,-0.09157784,0.084087014,-0.3899536,-0.30015582,-0.08222378,0.2883858,0.29343823,0.23850481,-0.2949825,-0.30766803,0.15327999,-0.014010161,-0.030744717,-0.024093747,0.13195403,-0.027788758,-0.1641775,-0.24737737,0.32042554,0.07644528,0.10882903,0.13728595,0.19423756,-0.18182382,-0.07105583,0.16728021,-0.2418266,0.08119108,0.23178674,0.0068235546,-0.16382,0.21048963,-0.21935332,-0.33701286,-0.21074045,-0.25663906,-0.14192382,-0.2689025,-0.18317467,-0.03342426,-0.09441292,-0.03271869,-0.24630153,0.15310967,0.23276137,0.023247622,-0.09854174,-0.26086503,0.40733892,0.12126139,0.15280011,0.256609,0.055724144,-0.0038894191,0.03299381,-0.3543672,-0.14758384,-0.13544191,0.080633715,0.2419032,-0.16972624,0.011020124,0.05873403,-0.153227,-1.4469221,0.11533292,-0.43374795,-0.047414362,0.75156903,0.10570297,0.15022667,0.07483422,0.013998091,0.2047937,-0.08730315,0.13219997,-0.31225163,0.5687034,0.027263016,-0.6154573,-0.3186827,0.18459314,1.1649444,-0.088844284,0.26737797,-0.23066884,-0.24656102,-0.29698348,-0.051205568,0.15355581,-0.15015996,0.08782932,0.19407184,0.12583959,0.05917102,-0.00030534714,-0.15488309,-0.0018505901,-0.0049812384,-0.05090104,-0.07696601,-0.42713594,0.13072309,0.03514292,0.01244244,-0.2004613,0.69277376,0.06451437,-0.08991574,-0.49563932,0.1243716,0.018411756,-0.12930498,-0.017779112,-0.17602357
-0.6078156,0.06324995,0.054626644,-0.3838386,0.20791346,0.043094546,-0.27583492,-0.24233076,-0.8727386,-0.23966885,-0.3043599,-0.026521727,-0.076018274,-0.011666447,-0.17070124,-0.17838436,-0.23621944,-0.10108169,0.0288117,-0.13664237,0.13379952,-0.5243858,-0.11221017,0.22502127,0.55918443,0.38610095,0.2838568,-0.46823788,0.16788313,0.04883226,-0.17309082,0.032824673,-0.045934975,-0.043993607,0.0056991875,0.35818115,-0.7619389,0.004403174,0.5487337,0.11616694,-0.0039451867,0.16345268,-0.33023465,-0.20598108,0.111477256,0.082351804,-0.31410146,-0.16127208,0.010948326,0.03825122,-0.356061,-0.37925002,-0.06732553,0.32580853,0.1430869,0.2175264,-0.109871514,0.2078744,-0.27370706,-0.018678091,-0.36156172,0.491814,0.15319435,-0.045303315,0.23143801,0.5601072,0.33059648,-0.32897526,-0.37223667,0.26902997,-0.030039027,-0.0835575,0.27707082,0.24712206,-0.053593338,-0.12728359,0.047712564,-1.5519319,-0.36967498,-0.22295716,-0.039610848,1.0957093,-0.06136547,0.12700157,-0.10785727,-0.03194779,0.11648293,0.037854433,-0.08894171,0.29280972,0.706193,0.13610303,-0.4797305,-0.5513914,0.26208165,1.1079212,0.044059053,-0.13359866,-0.21042643,-0.085411586,-0.34102306,-0.25680974,0.25666046,0.0029088557,-0.041830122,0.09695861,0.0990303,-0.27039406,-0.1835224,-0.6409446,0.15749863,-0.030826136,0.20538485,-0.34939656,-0.23682635,-0.38915205,0.32013193,0.070225894,0.009470079,0.5269115,-0.26038504,-0.074336916,-0.08421558,0.16708593,0.534799,-0.36958048,-0.62309086,0.04843369
